time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,,
44.7163,-0.010734251,0.000905371,-0.001083003,5.89249604,4.349982162,-5.83769,4.51658272,-5.9239618,0.087315096,3.599950352,3.391531888,5.279056245,,,
44.7313,-0.010717532,0.000952062,0.000840377,6.326572436,4.377159892,-5.82817,4.546202781,-5.9049206,0.07930228,3.620337469,3.371536929,5.678914045,,,
44.7466,-0.010699793,0.001004458,0.001672247,6.712889715,4.40765847,-5.81812,4.578421455,-5.8842011,0.118774116,3.655002455,3.360442576,6.098140307,,,
44.7623,-0.010680806,0.001040293,0.000630122,7.014135967,4.42851734,-5.80772,4.599877056,-5.8664526,0.137300232,3.703816436,3.358551659,6.516101383,,,
44.7788,-0.010660793,0.001048376,-0.001416359,7.244257255,4.433222222,-5.79724,4.604654515,-5.8542084,0.170901817,3.765829535,3.365849579,6.894116274,,,
44.7955,-0.010640335,0.001038595,-0.002543564,7.44557857,4.427529235,-5.78685,4.598870855,-5.8456588,0.244057971,3.839728448,3.382078755,7.202159041,,,
44.8116,-0.010620093,0.001034886,-0.001520596,7.640775255,4.425370264,-5.7765,4.596668879,-5.835925,0.249642991,3.924319557,3.406891746,7.439050137,,,
44.8274,-0.010600407,0.001056434,0.001077632,7.807556652,4.437912632,-5.76594,4.609395125,-5.82089,0.313859252,4.018601307,3.439930097,7.439079061,,,
44.8433,-0.010581026,0.001103617,0.003482426,7.893283083,4.465377286,-5.7549,4.636722802,-5.8002184,0.314468206,4.121432594,3.480759729,7.683017891,,,
44.8591,-0.010561193,0.001160255,0.004308115,7.852737369,4.498345185,-5.7433,4.6686028,-5.7770716,0.400749091,4.231146095,3.528721099,7.876755264,,,
44.8745,-0.010540073,0.001208148,0.003539891,7.68235834,4.526222739,-5.73122,4.694825613,-5.7552007,0.380018602,4.345450216,3.582816702,7.965477245,,,
44.8899,-0.010517297,0.001239889,0.002276947,7.427955928,4.544698028,-5.71882,4.711854365,-5.7362598,0.4135799,4.461732844,3.641735958,7.91322415,,,
44.9053,-0.010493283,0.001259747,0.001736297,7.159097148,4.556257347,-5.70622,4.722372543,-5.7195095,0.43985516,4.577222392,3.704027685,7.721575321,,,
44.9208,-0.010469052,0.001274589,0.002339942,6.929563489,4.564896209,-5.69348,4.730166728,-5.703619,0.425360515,4.68756708,3.768328285,7.721535816,,,
44.9364,-0.01044563,0.001285493,0.003461334,6.752556352,4.571243447,-5.68062,4.735857716,-5.6884109,0.46861835,4.795364996,3.833520118,7.356045433,,,
44.9521,-0.010423499,0.00128793,0.003970873,6.602153599,4.572662087,-5.66774,4.7371256,-5.6748823,0.517379928,4.83596336,3.898751018,6.968325248,,,
44.9679,-0.010402507,0.001277828,0.003148783,6.435044101,4.566781609,-5.65496,4.731860324,-5.6639794,0.424037401,4.845623163,3.963332388,6.650444601,,,
44.984,-0.010382121,0.001255956,0.001264495,6.221726736,4.554050509,-5.6424,4.720372408,-5.6556663,0.481740339,4.854317021,4.026593648,6.418675077,,,
44.9995,-0.010361714,0.001228022,-0.000561728,5.970394395,4.537790908,-5.63012,4.705519773,-5.6488559,0.646201924,4.861800884,4.087792526,6.236227291,,,
45.0145,-0.010340715,0.001202844,-0.001122117,5.721886656,4.523135386,-5.61809,4.691953274,-5.641746,0.728189048,4.867873085,4.146149122,6.055185765,,,
45.0302,-0.010318775,0.001189602,-6.07E-05,5.512546243,4.515427447,-5.6062,4.684748046,-5.6323686,0.661175226,4.872554342,4.200976801,5.852116394,,,
45.0454,-0.010295975,0.001193059,0.001709958,5.337787473,4.51743967,-5.59427,4.686633758,-5.6195965,0.560778616,4.876064116,4.25178695,5.63598863,,,
45.0614,-0.010272881,0.001208313,0.002605467,5.158514835,4.526318515,-5.58218,4.694914595,-5.6042968,0.787771132,4.878598138,4.298257985,5.42734526,,,
45.077,-0.010250294,0.001220691,0.001643191,4.949835347,4.533523455,-5.56998,4.701587208,-5.5894509,0.890430798,4.880139739,4.340100833,5.232377438,,,
45.0926,-0.010228835,0.001214728,-0.000660018,4.738204803,4.530052693,-5.55783,4.698378095,-5.5783558,0.801862693,4.880535623,4.376980509,5.039633085,,,
45.1082,-0.010208625,0.001187529,-0.002601978,4.578538348,4.514220534,-5.54595,4.6836154,-5.571809,0.868320316,4.879774616,4.408603109,4.841629997,,,
45.1235,-0.01018918,0.001154576,-0.002639344,4.489953183,4.495039492,-5.53441,4.665449662,-5.5667535,0.959714432,4.878143364,4.434882065,4.653909424,,,
45.1389,-0.010169538,0.00114033,-0.000660754,4.418392504,4.48674721,-5.52301,4.657498116,-5.5580785,0.887598876,4.876032941,4.455977662,4.504745108,,,
45.1544,-0.010148659,0.001159695,0.001887395,4.268949164,4.498018801,-5.51141,4.668291898,-5.5424454,1.118111485,4.87354134,4.472106498,4.504749278,,,
45.17,-0.010126008,0.00120527,0.003095425,3.983888904,4.524547545,-5.49936,4.693268048,-5.5210782,0.838153778,4.870250747,4.483243337,4.350603385,,,
45.185,-0.01010199,0.001250522,0.001971536,3.600300788,4.550887297,-5.48685,4.717498975,-5.4993193,1.084377001,4.865429016,4.488967604,4.150014219,,,
45.2004,-0.010077834,0.001266746,-0.000906264,3.235520751,4.560331277,-5.47418,4.726055159,-5.4832365,1.00784929,4.858545533,4.488618879,3.864242849,,,
45.2158,-0.010054908,0.001242187,-0.00382612,3.008320203,4.546035832,-5.46176,4.71307696,-5.4756075,1.028976022,4.849708608,4.481685344,3.509087373,,,
45.2309,-0.010033946,0.001190053,-0.005103628,2.959928419,4.515689803,-5.44986,4.684994098,-5.4740534,0.995627439,4.836713546,4.46815711,3.162058778,,,
45.2465,-0.010014717,0.001139725,-0.004164188,3.036570301,4.486394701,-5.43846,4.657158752,-5.4726455,1.091563115,4.816304908,4.448602644,2.919964286,,,
45.2625,-0.009996227,0.001117352,-0.001807621,3.136907509,4.473372024,-5.42729,4.644543713,-5.46584,0.957738283,4.790297094,4.423942153,2.838413617,,,
45.2788,-0.00997722,0.001129602,0.000457991,3.174504886,4.480502515,-5.41599,4.651469891,-5.4519453,1.130725074,4.759887583,4.395096234,2.898881083,,,
45.294,-0.009956715,0.001162093,0.001464032,3.10788876,4.499414579,-5.40437,4.66962082,-5.4336504,0.983231879,4.725526942,4.362716525,3.022538283,,,
45.3099,-0.009934412,0.001193547,0.001123201,2.935752595,4.517723365,-5.39244,4.686899347,-5.4152464,0.99984102,4.686952571,4.327083399,3.113251835,,,
45.3255,-0.009910804,0.001213952,0.000410641,2.684682813,4.529600904,-5.3803,4.697959653,-5.3988592,0.964375954,4.643448326,4.288139085,3.098500391,,,
45.341,-0.009886854,0.001229971,0.000471826,2.403356537,4.538925483,-5.368,4.706562881,-5.3831927,1.280424463,4.594148759,4.245604385,2.95097008,,,
45.3569,-0.009863451,0.001251889,0.001426753,2.153033006,4.55168321,-5.35548,4.718222699,-5.3661186,1.167413624,4.538388318,4.199151819,2.691491698,,,
45.3728,-0.009841032,0.001276337,0.00208,1.985350053,4.565913935,-5.34272,4.731081249,-5.3482887,1.5558778,4.476029556,4.14859895,2.378764072,,,
45.389,-0.009819587,0.0012853,0.001104961,1.917300548,4.571131227,-5.32986,4.735757359,-5.3334834,1.247132011,4.407607369,4.094050768,2.088387905,,,
45.404,-0.009798818,0.001263767,-0.001448885,1.923257816,4.558597039,-5.31722,4.724489038,-5.3250306,1.153636474,4.334175536,4.035919898,1.884780157,,,
45.4189,-0.009778238,0.001216738,-0.004017616,1.953604998,4.531222705,-5.30506,4.699460983,-5.3221819,1.123087259,4.256927276,3.974814059,1.796061078,,,
45.434,-0.009757287,0.001167926,-0.004859477,1.967441301,4.50281013,-5.29338,4.672846741,-5.3201858,1.201945172,4.176826053,3.91136256,1.805470553,,,
45.4501,-0.009735619,0.001142946,-0.003403537,1.954339588,4.488269782,-5.28195,4.658962654,-5.3136488,1.360637904,4.094469258,3.846088027,1.865453008,,,
45.4652,-0.009713353,0.001152881,-0.000501662,1.931966268,4.494052727,-5.27042,4.664506598,-5.2999883,1.179776123,4.010217323,3.779384292,1.925763849,,,
45.4812,-0.009690939,0.001189118,0.002235132,1.930758778,4.515145626,-5.25853,4.684483675,-5.2806713,1.508534531,3.924438935,3.711581551,1.958031042,,,
45.4964,-0.009668683,0.001229231,0.003313081,1.98525723,4.538494751,-5.24624,4.706166994,-5.2601697,1.442285471,3.837724902,3.643042987,1.964864508,,,
45.512,-0.009646479,0.001248509,0.002041753,2.133182481,4.549716059,-5.23375,4.716433082,-5.2436644,1.254513288,3.751061447,3.574263138,1.97523394,,,
45.5281,-0.009624109,0.001232433,-0.001086371,2.40381855,4.540358389,-5.22143,4.707878817,-5.2344329,1.525582776,3.66600044,3.50596481,2.034264647,,,
45.5441,-0.00960172,0.001185517,-0.004508925,2.790402164,4.513049488,-5.20957,4.682515256,-5.2318789,1.234581581,3.584720416,3.439159716,2.189691021,,,
45.5601,-0.009579853,0.001130346,-0.006401625,3.235636982,4.480935299,-5.19827,4.651888797,-5.2315433,1.122104061,3.509767237,3.375094364,2.471787731,,,
45.5749,-0.009558922,0.001094325,-0.005845333,3.66097624,4.459968716,-5.18732,4.631398172,-5.2277202,1.363249912,3.443474452,3.315050602,2.87338142,,,
45.5909,-0.00953878,0.001092525,-0.003384755,4.021273995,4.458920774,-5.1764,4.630363318,-5.2170327,1.662072384,3.387439609,3.260104073,3.339608411,,,
45.6066,-0.009518861,0.001120866,-0.000393416,4.329645898,4.475417561,-5.16519,4.646535353,-5.1999966,1.162585535,3.342473436,3.211008049,3.802049165,,,
45.6217,-0.009498725,0.001164303,0.002051898,4.629852866,4.500700971,-5.15355,4.670844112,-5.1794859,1.483511602,3.309000793,3.168263428,4.210130753,,,
45.637,-0.009478365,0.001209121,0.0035302,4.952456809,4.526788639,-5.14146,4.695351262,-5.1582448,1.267041651,3.287483681,3.132273168,4.554540216,,,
45.6528,-0.009457964,0.001246456,0.003691735,5.299559297,4.548521009,-5.12899,4.715344426,-5.1381319,1.860292884,3.278526062,3.103441935,4.85967842,,,
45.669,-0.009437347,0.0012682,0.001935167,5.662970292,4.561177427,-5.11631,4.726818458,-5.1209355,1.758692106,3.282720061,3.082181088,5.159118561,,,
45.6844,-0.009415779,0.001267458,-0.001757721,6.046955196,4.560745624,-5.10363,4.726429002,-5.1082689,1.958114595,3.300521101,3.068882538,5.477021148,,,
45.7002,-0.009392469,0.001247108,-0.005829269,6.466668369,4.548900559,-5.09116,4.715690305,-5.0997515,1.705977661,3.332316683,3.063932162,5.477006343,,,
45.7158,-0.009367465,0.001223578,-0.007798973,6.920974752,4.535203903,-5.07893,4.703137512,-5.0921119,2.000670495,3.378557887,3.067754246,5.966429548,,,
45.731,-0.009342046,0.001215826,-0.006397608,7.369710748,4.530691699,-5.06677,4.698969654,-5.0813778,1.716447963,3.439672277,3.080803251,6.530350143,,,
45.7509,-0.009317977,0.001230453,-0.002793818,7.745475332,4.539205844,-5.05446,4.706820483,-5.0659957,2.367443913,3.515671557,3.103440673,7.093990518,,,
45.7624,-0.00929613,0.001261128,0.000569232,7.991871591,4.557061278,-5.04185,4.723100251,-5.047077,1.903214956,3.605725892,3.135743583,7.595498017,,,
45.778,-0.009275727,0.001301902,0.002117996,8.088667615,4.580794995,-5.02883,4.744365758,-5.0257161,2.066449885,3.708063179,3.177365514,7.595635528,,,
45.7933,-0.009254854,0.00135596,0.001953566,8.04200887,4.612260909,-5.01527,4.771933108,-5.0011386,1.73271966,3.82022999,3.22751966,8.013283846,,,
45.8099,-0.009231664,0.001428222,0.000968364,7.861455585,4.654323371,-5.00099,4.807737144,-4.9721716,2.220043611,3.939419319,3.285043373,8.013429593,,,
45.825,-0.009205322,0.001511175,-0.00019634,7.556880638,4.70260824,-4.98588,4.847468425,-4.9402187,2.014438298,4.062634758,3.348467455,8.170967846,,,
45.8402,-0.00917632,0.001581569,-0.001278337,7.157031302,4.743583136,-4.97006,4.880122607,-4.9100812,2.002771462,4.186779241,3.416080181,8.041546039,,,
45.8554,-0.00914621,0.001613734,-0.002014672,6.722845014,4.762305912,-4.95393,4.894738187,-4.8873057,2.214605307,4.308887711,3.48604159,7.677494385,,,
45.8715,-0.009116856,0.001598724,-0.002014855,6.333210887,4.753568884,-4.93794,4.887940948,-4.8741665,2.247082051,4.426537393,3.556582716,7.174109665,,,
45.8876,-0.009089483,0.001552808,-0.001049611,6.047418443,4.726841896,-4.92241,4.866893957,-4.8677048,2.235010865,4.537361277,3.626238957,6.641347475,,,
45.9031,-0.009064139,0.001506956,0.000516057,5.871373281,4.700152631,-4.90734,4.845481323,-4.8616937,2.473793785,4.641641406,3.694001869,6.177830648,,,
45.9188,-0.009039942,0.001484554,0.001601565,5.754986905,4.687112765,-4.8925,4.834870348,-4.8511949,2.139769063,4.739697678,3.759295907,5.844917869,,,
45.9337,-0.009015832,0.001484937,0.000996204,5.626276293,4.687335557,-4.87765,4.835052482,-4.8361121,2.40188411,4.831507517,3.821788889,5.64893626,,,
45.9489,-0.008991158,0.001486022,-0.001565033,5.442487133,4.687967212,-4.86279,4.835568706,-4.8208776,2.373348166,4.916667137,3.881154351,5.648882558,,,
45.9644,-0.008965812,0.001464126,-0.004756953,5.224557446,4.675221909,-4.84815,4.825106418,-4.8104846,2.553809741,4.942902576,3.936944027,5.482831511,,,
45.9795,-0.008940085,0.001415366,-0.006265003,5.045496231,4.646839646,-4.83399,4.801450914,-4.805985,2.47984782,4.944456085,3.988663587,5.314555218,,,
45.9946,-0.008914463,0.001361048,-0.004428343,4.973357091,4.61522274,-4.82038,4.774492594,-4.8031516,2.337732821,4.945019703,4.035997332,5.141653964,,,
46.0101,-0.008889388,0.001331988,0.000312615,5.009186322,4.598307138,-4.80706,4.759793899,-4.7955345,2.353676812,4.945180262,4.078995957,4.999691643,,,
46.0251,-0.00886502,0.001345062,0.005456614,5.068573742,4.605917566,-4.79361,4.766431318,-4.7793151,2.481540714,4.94552946,4.118044073,4.931850817,,,
46.0411,-0.008841156,0.001392241,0.00811153,5.022386595,4.633379032,-4.77969,4.790053866,-4.755764,2.715418604,4.946199596,4.153573246,4.943043767,,,
46.057,-0.008817371,0.001449673,0.00697767,4.772488312,4.666809538,-4.76519,4.818147102,-4.7295723,2.202309709,4.946619611,4.185668429,4.974813035,,,
46.072,-0.00879319,0.001495742,0.003027942,4.31713167,4.693625178,-4.75023,4.840182192,-4.7052009,2.156357029,4.945683829,4.21380703,4.923951026,,,
46.0875,-0.00876813,0.001521734,-0.001468775,3.760315462,4.708754423,-4.73502,4.852426731,-4.6846036,2.902647397,4.942277642,4.236915362,4.698291326,,,
46.103,-0.008741776,0.00152953,-0.004517151,3.248577394,4.713292489,-4.71972,4.856073848,-4.6675855,2.728023878,4.935854717,4.2537396,4.275608444,,,
46.1186,-0.00871409,0.001523468,-0.00535477,2.875310052,4.709763617,-4.70449,4.853238808,-4.6534147,2.41655798,4.926669789,4.26330907,3.723934859,,,
46.1341,-0.008685725,0.001506374,-0.00442707,2.627797198,4.699813549,-4.68942,4.845206659,-4.6416343,2.499440791,4.915489275,4.265193058,3.165292304,,,
46.1505,-0.008657842,0.001482288,-0.002719435,2.418580849,4.68579377,-4.6746,4.833791454,-4.6315027,2.689175466,4.897681435,4.259410951,2.705609849,,,
46.1661,-0.008631366,0.001459365,-0.001061644,2.168699951,4.672450595,-4.66001,4.82281856,-4.6213693,2.656327371,4.869443125,4.246124807,2.705636883,,,
46.1812,-0.008606371,0.001446226,0.000103847,1.869428967,4.664803112,-4.64554,4.816480834,-4.6094022,2.658647783,4.830664927,4.225387675,2.294821635,,,
46.1973,-0.008582227,0.001444098,0.000523561,1.575893209,4.663564229,-4.6311,4.815450743,-4.595244,2.490488863,4.780972347,4.197128616,1.945396066,,,
46.2127,-0.008558326,0.001443658,-1.95E-05,1.350470231,4.663307976,-4.61667,4.815237558,-4.5807515,2.414487976,4.72035401,4.16133114,1.645199816,,,
46.2286,-0.008534584,0.001431329,-0.001519975,1.215233555,4.656131532,-4.60235,4.809250668,-4.5687733,2.685205912,4.649472117,4.118214642,1.394741017,,,
46.2439,-0.008511259,0.001400368,-0.003451325,1.154100986,4.638109745,-4.58835,4.794072704,-4.5608528,2.58121635,4.569474678,4.068275234,1.394719973,,,
46.2589,-0.008488348,0.001357772,-0.00477215,1.150924019,4.61331568,-4.57477,4.772845279,-4.555701,2.67780862,4.481683358,4.012206883,1.394727083,,,
46.2739,-0.008465289,0.001321592,-0.004387328,1.215770301,4.592256222,-4.56155,4.754487707,-4.5496253,2.474495309,4.387498659,3.95082968,1.186342342,,,
46.2893,-0.008441353,0.001310043,-0.001886107,1.368882355,4.585533379,-4.54845,4.748561864,-4.5387161,2.370159807,4.288566433,3.885103307,1.092093162,,,
46.3049,-0.008416358,0.00132872,0.001844762,1.602385204,4.596404982,-4.53517,4.758128629,-4.5215437,1.951045425,4.186902246,3.816168872,1.139435984,,,
46.321,-0.008390978,0.001364122,0.004736131,1.870144084,4.61701178,-4.52153,4.776035725,-4.5006532,2.540895053,4.084687954,3.745301876,1.320998422,,,
46.3373,-0.008366267,0.001389612,0.004749126,2.126562864,4.631849193,-4.50763,4.788751109,-4.481498,2.091797853,3.98385117,3.673755759,1.598640463,,,
46.3522,-0.008342861,0.001382171,0.001528782,2.376337483,4.627518036,-4.49381,4.785054502,-4.4690365,2.173052571,3.885863283,3.602623568,1.916461032,,,
46.3682,-0.008320534,0.001338832,-0.002999151,2.680481879,4.602290925,-4.48042,4.763273368,-4.4642274,2.289668652,3.792035076,3.532864146,2.230631991,,,
46.3838,-0.008298408,0.001280404,-0.005885525,3.107267674,4.568281056,-4.46762,4.733205338,-4.4630406,2.488921879,3.704097029,3.465493345,2.538963074,,,
46.3995,-0.008275554,0.001239784,-0.005286499,3.668695914,4.544637337,-4.45522,4.711798867,-4.4586851,2.306885043,3.624536285,3.40177689,2.883419445,,,
46.4152,-0.008251553,0.001243107,-0.001669162,4.295183222,4.546571557,-4.44279,4.713566159,-4.4454653,2.388935933,3.556313971,3.343235988,3.317167122,,,
46.4314,-0.008226625,0.001294847,0.002702178,4.871364447,4.576688356,-4.42984,4.740715943,-4.4219935,2.621332731,3.502055733,3.291410328,3.857230845,,,
46.447,-0.008201362,0.001374619,0.005389922,5.310547216,4.623121787,-4.41609,4.781289646,-4.3920844,2.623449651,3.463233242,3.247510298,4.459157141,,,
46.4624,-0.008176352,0.001448216,0.005356648,5.61312702,4.665961192,-4.40161,4.817442882,-4.3626747,2.666845212,3.439925887,3.212190749,5.036237678,,,
46.4781,-0.00815194,0.001487754,0.003470789,5.859055937,4.688975496,-4.38673,4.836392242,-4.3397111,2.573512865,3.43136425,3.185606741,5.510917021,,,
46.4934,-0.008128046,0.001488575,0.001622507,6.133142417,4.689453663,-4.37185,4.836782583,-4.3245195,2.218519316,3.436831829,3.167699907,5.860602418,,,
46.5093,-0.008104006,0.001471754,0.001248861,6.44241094,4.67966238,-4.35713,4.828762552,-4.313043,2.831858028,3.456153196,3.15847072,6.123705813,,,
46.5246,-0.008078707,0.001470504,0.002500966,6.699767302,4.678934357,-4.34242,4.828163938,-4.2984509,2.341049391,3.489315208,3.157993615,6.35880061,,,
46.5398,-0.008051207,0.001508579,0.004434441,6.794280229,4.701097203,-4.32734,4.846246093,-4.2755736,2.289717475,3.535548354,3.166152718,6.587475924,,,
46.555,-0.008021502,0.00158394,0.005679237,6.688167882,4.744963421,-4.3115,4.881206484,-4.2444456,2.806183247,3.592736396,3.182334281,6.769512662,,,
46.571,-0.007990684,0.001668924,0.005098763,6.450814106,4.794431141,-4.29481,4.91939197,-4.2105287,2.648396352,3.657767574,3.205367006,6.834032995,,,
46.5864,-0.007960243,0.001727509,0.002377702,6.19938771,4.82853194,-4.27753,4.945001152,-4.1813262,2.768698491,3.727573038,3.233786005,6.740855133,,,
46.6026,-0.007931128,0.001738092,-0.001520909,6.007893703,4.834692255,-4.26015,4.949568144,-4.1616611,2.446936643,3.799977002,3.266212336,6.517457746,,,
46.6185,-0.007903361,0.001707134,-0.004398561,5.870043696,4.816672144,-4.24308,4.936158282,-4.150654,2.938838758,3.873748626,3.30156726,6.240215499,,,
46.6328,-0.007876341,0.001665153,-0.003850004,5.734307093,4.792235722,-4.22643,4.917723769,-4.1422852,2.816011853,3.948045451,3.339027406,5.983584475,,,
46.649,-0.007849374,0.001646606,0.000842149,5.556910553,4.781440138,-4.20996,4.909485563,-4.1293961,2.327533981,4.021877908,3.377850118,5.773748598,,,
46.664,-0.007822041,0.001666131,0.007329176,5.321184052,4.792804877,-4.1933,4.918156475,-4.1086628,2.856461233,4.093953851,3.417238831,5.598501152,,,
46.6797,-0.00779429,0.001708449,0.011167143,5.03013576,4.817437357,-4.17622,4.936730863,-4.0829249,2.670884194,4.162779219,3.456301932,5.421243561,,,
46.6944,-0.007766321,0.001739859,0.009194187,4.707265381,4.835720858,-4.15882,4.950328975,-4.0590622,2.724817358,4.226802999,3.494073967,5.421199812,,,
46.7094,-0.007738335,0.001732395,0.00258264,4.405008045,4.831375923,-4.14149,4.947111771,-4.0430844,2.742392358,4.284361401,3.529595522,5.101757495,,,
